Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2024-09-23,Susu UHT,Produk Susu,8,9000,72000,149
2023-01-10,Keripik Kentang,Snack,1,12000,12000,381
2025-02-11,Sereal Sarapan,Produk Susu,15,25000,375000,358
2024-05-26,Kecap Manis,Sembako,6,15000,90000,125
2023-07-07,Minyak Goreng,Sembako,1,28000,28000,70
2023-02-27,Susu Kental Manis,Produk Susu,1,12000,12000,222
2024-01-29,Kopi Sachet,Minuman,13,2500,32500,412
2024-03-27,Mie Ayam Instan,Makanan Instan,15,4000,60000,112
2023-12-10,Keju Slice,Produk Susu,12,18000,216000,124
2023-04-01,Beras Medium,Sembako,7,65000,455000,352
2023-08-09,Minuman Isotonik,Minuman,14,8500,119000,178
2024-10-22,Kopi Sachet,Minuman,11,2500,27500,401
2024-02-29,Minyak Goreng,Sembako,17,28000,476000,53
2025-05-26,Susu UHT,Produk Susu,4,9000,36000,145
2023-08-05,Minyak Goreng,Sembako,6,28000,168000,512
2023-01-31,Beras Medium,Sembako,7,65000,455000,345
2024-10-09,Wafer Coklat,Snack,2,8000,16000,713
2025-07-28,Minyak Goreng,Sembako,5,28000,140000,507
2024-07-24,Kacang Panggang,Snack,13,10000,130000,160
2023-03-31,Teh Celup,Minuman,2,8000,16000,399
2024-03-23,Saus Sambal,Sembako,8,13000,104000,276
2025-10-20,Sereal Sarapan,Produk Susu,4,25000,100000,354
2023-07-14,Tepung Terigu,Sembako,10,14000,140000,362
2025-03-06,Kopi Sachet,Minuman,13,2500,32500,388
2023-12-26,Kopi Sachet,Minuman,11,2500,27500,377
2024-10-13,Sereal Sarapan,Produk Susu,16,25000,400000,338
2023-05-19,Air Mineral,Minuman,6,4000,24000,342
2025-07-08,Indomie Goreng,Makanan Instan,9,3500,31500,425
2023-01-28,Minuman Isotonik,Minuman,4,8500,34000,174
2023-09-12,Indomie Goreng,Makanan Instan,5,3500,17500,420
2025-05-27,Gula Pasir,Sembako,15,16000,240000,100
2023-06-12,Keripik Kentang,Snack,1,12000,12000,380
2025-02-06,Beras Premium,Sembako,11,75000,825000,285
2023-11-07,Minyak Goreng,Sembako,7,28000,196000,500
2023-03-19,Minyak Goreng,Sembako,4,28000,112000,496
2025-06-27,Kecap Manis,Sembako,15,15000,225000,110
2024-07-23,Beras Premium,Sembako,8,75000,600000,277
2023-03-23,Keju Slice,Produk Susu,9,18000,162000,115
2025-04-29,Keju Slice,Produk Susu,14,18000,252000,101
2023-02-18,Sereal Sarapan,Produk Susu,4,25000,100000,334
2024-11-09,Kopi Botol,Minuman,6,7000,42000,544
2023-04-21,Minyak Goreng,Sembako,15,28000,420000,481
2024-05-23,Kecap Manis,Sembako,15,15000,225000,95
2024-03-31,Roti Tawar,Snack,11,15000,165000,385
2024-10-20,Minuman Isotonik,Minuman,4,8500,34000,170
2023-01-13,Wafer Coklat,Snack,2,8000,16000,711
2025-10-03,Kopi Botol,Minuman,4,7000,28000,540
2023-10-17,Indomie Soto,Makanan Instan,4,3500,14000,426
2023-07-07,Beras Premium,Sembako,3,75000,225000,274
2024-02-23,Biskuit Coklat,Snack,6,9000,54000,175
2025-05-22,Mie Ayam Instan,Makanan Instan,16,4000,64000,96
2023-12-03,Telur Ayam,Sembako,12,30000,360000,261
2024-05-16,Minyak Goreng,Sembako,7,28000,196000,474
2024-05-24,Keripik Kentang,Snack,6,12000,72000,374
2025-07-07,Biskuit Coklat,Snack,13,9000,117000,162
2025-09-12,Tepung Terigu,Sembako,5,14000,70000,357
2025-02-12,Susu UHT,Produk Susu,7,9000,63000,138
2025-05-15,Yogurt Botol,Produk Susu,13,10000,130000,503
2023-11-16,Sereal Sarapan,Produk Susu,14,25000,350000,320
2025-09-14,Keju Slice,Produk Susu,5,18000,90000,96
2023-06-20,Susu Kental Manis,Produk Susu,13,12000,156000,209
2024-09-06,Kecap Manis,Sembako,12,15000,180000,83
2023-12-26,Beras Premium,Sembako,5,75000,375000,269
2025-08-07,Susu UHT,Produk Susu,9,9000,81000,129
2025-02-07,Telur Ayam,Sembako,13,30000,390000,248
2024-11-13,Mie Ayam Instan,Makanan Instan,5,4000,20000,91
2024-02-05,Air Mineral,Minuman,3,4000,12000,339
2023-01-27,Indomie Goreng,Makanan Instan,14,3500,49000,406
2025-02-05,Minuman Isotonik,Minuman,12,8500,102000,158
2025-05-01,Kecap Manis,Sembako,10,15000,150000,73
2025-09-29,Susu UHT,Produk Susu,6,9000,54000,123
2023-03-21,Susu Kental Manis,Produk Susu,15,12000,180000,194
2025-02-27,Ramen Pedas,Makanan Instan,17,7000,119000,373
2025-06-12,Minyak Goreng,Sembako,8,28000,224000,466
2025-09-27,Minuman Isotonik,Minuman,14,8500,119000,144
2023-04-29,Roti Tawar,Snack,11,15000,165000,374
2025-05-18,Susu UHT,Produk Susu,14,9000,126000,109
2025-09-05,Gula Pasir,Sembako,4,16000,64000,96
2023-02-27,Wafer Coklat,Snack,12,8000,96000,699
2023-10-30,Kacang Panggang,Snack,5,10000,50000,155
2025-07-21,Keripik Kentang,Snack,13,12000,156000,361
2024-05-21,Tepung Terigu,Sembako,12,14000,168000,345
2023-11-27,Kacang Panggang,Snack,1,10000,10000,154
2023-07-09,Ramen Pedas,Makanan Instan,11,7000,77000,362
2025-02-26,Roti Tawar,Snack,8,15000,120000,366
2024-01-22,Minuman Isotonik,Minuman,16,8500,136000,128
2025-05-24,Beras Medium,Sembako,8,65000,520000,337
2025-12-27,Minuman Isotonik,Minuman,15,8500,127500,113
2024-09-22,Biskuit Coklat,Snack,13,9000,117000,149
2023-07-02,Sereal Sarapan,Produk Susu,2,25000,50000,318
2024-12-06,Wafer Coklat,Snack,14,8000,112000,685
2024-03-05,Tepung Terigu,Sembako,17,14000,238000,328
2024-09-22,Susu UHT,Produk Susu,1,9000,9000,108
2025-10-04,Teh Botol,Minuman,2,5000,10000,346
2025-05-05,Mie Ayam Instan,Makanan Instan,13,4000,52000,78
2024-08-13,Wafer Coklat,Snack,13,8000,104000,672
2023-12-28,Beras Medium,Sembako,6,65000,390000,331
2023-10-03,Beras Medium,Sembako,4,65000,260000,327
2024-01-08,Air Mineral,Minuman,9,4000,36000,330
2024-03-11,Yogurt Botol,Produk Susu,3,10000,30000,500
2024-01-10,Indomie Soto,Makanan Instan,13,3500,45500,413
2025-04-17,Tepung Terigu,Sembako,9,14000,126000,319
2023-12-07,Kopi Botol,Minuman,2,7000,14000,538
2023-06-25,Telur Ayam,Sembako,7,30000,210000,241
2024-07-20,Ramen Pedas,Makanan Instan,3,7000,21000,359
2024-04-25,Indomie Goreng,Makanan Instan,9,3500,31500,397
2023-07-26,Kacang Panggang,Snack,1,10000,10000,153
2024-06-28,Indomie Soto,Makanan Instan,13,3500,45500,400
2023-03-27,Kacang Panggang,Snack,2,10000,20000,151
2025-12-05,Minyak Goreng,Sembako,14,28000,392000,452
2025-12-01,Susu UHT,Produk Susu,16,9000,144000,92
2025-09-22,Kecap Manis,Sembako,11,15000,165000,62
2025-05-29,Keripik Kentang,Snack,9,12000,108000,352
2024-12-03,Kacang Panggang,Snack,6,10000,60000,145
2025-03-27,Teh Celup,Minuman,8,8000,64000,391
2024-11-07,Teh Celup,Minuman,13,8000,104000,378
2025-07-24,Indomie Goreng,Makanan Instan,18,3500,63000,379
2023-10-12,Coklat Batang,Snack,1,11000,11000,559
2023-09-09,Keripik Kentang,Snack,14,12000,168000,338
2024-07-26,Minuman Isotonik,Minuman,12,8500,102000,101
2025-07-14,Teh Celup,Minuman,14,8000,112000,364
2025-04-26,Minuman Isotonik,Minuman,13,8500,110500,88
2024-10-21,Indomie Goreng,Makanan Instan,3,3500,10500,376
2023-04-04,Teh Celup,Minuman,13,8000,104000,351
2024-10-28,Coklat Batang,Snack,12,11000,132000,547
2025-09-19,Gula Pasir,Sembako,8,16000,128000,88
2025-05-26,Teh Celup,Minuman,19,8000,152000,332
2023-07-25,Kacang Panggang,Snack,12,10000,120000,133
2024-08-24,Susu UHT,Produk Susu,10,9000,90000,82
2023-10-21,Roti Tawar,Snack,14,15000,210000,352
2025-10-30,Minuman Isotonik,Minuman,3,8500,25500,85
2023-06-28,Air Mineral,Minuman,5,4000,20000,325
2025-08-14,Teh Botol,Minuman,7,5000,35000,339
2025-09-14,Ramen Pedas,Makanan Instan,13,7000,91000,346
2024-03-09,Gula Pasir,Sembako,5,16000,80000,83
2023-07-03,Roti Tawar,Snack,2,15000,30000,350
2023-03-01,Susu Kental Manis,Produk Susu,3,12000,36000,191
2024-10-30,Kecap Manis,Sembako,16,15000,240000,738
2024-03-27,Tepung Terigu,Sembako,13,14000,182000,306
2025-09-02,Kacang Panggang,Snack,16,10000,160000,117
2023-10-06,Kacang Panggang,Snack,15,10000,150000,102
2025-10-04,Jus Kotak,Minuman,5,7000,35000,379
2024-04-03,Kopi Botol,Minuman,17,7000,119000,521
2023-05-13,Sereal Sarapan,Produk Susu,11,25000,275000,307
2025-02-11,Kopi Sachet,Minuman,19,2500,47500,358
2025-06-13,Wafer Coklat,Snack,15,8000,120000,657
2024-06-14,Gula Pasir,Sembako,3,16000,48000,80
2023-08-17,Mie Ayam Instan,Makanan Instan,2,4000,8000,76
2024-01-21,Kopi Sachet,Minuman,12,2500,30000,346
2025-01-23,Biskuit Coklat,Snack,6,9000,54000,143
2023-01-04,Susu UHT,Produk Susu,5,9000,45000,77
2024-01-24,Indomie Soto,Makanan Instan,15,3500,52500,385
2024-10-16,Susu Kental Manis,Produk Susu,14,12000,168000,177
2023-09-16,Keju Slice,Produk Susu,9,18000,162000,87
2024-03-30,Kacang Panggang,Snack,3,10000,30000,99
2025-08-01,Indomie Goreng,Makanan Instan,8,3500,28000,368
2024-08-30,Teh Botol,Minuman,14,5000,70000,325
2025-07-22,Air Mineral,Minuman,6,4000,24000,319
2023-03-12,Beras Premium,Sembako,10,75000,750000,259
2024-09-24,Kopi Sachet,Minuman,11,2500,27500,335
2024-07-14,Ramen Pedas,Makanan Instan,16,7000,112000,330
2025-09-06,Biskuit Coklat,Snack,13,9000,117000,130
2024-08-19,Air Mineral,Minuman,13,4000,52000,306
2024-11-13,Indomie Soto,Makanan Instan,5,3500,17500,380
2024-04-05,Minyak Goreng,Sembako,14,28000,392000,438
2024-01-02,Indomie Soto,Makanan Instan,15,3500,52500,365
2025-03-13,Coklat Batang,Snack,7,11000,77000,540
2025-03-14,Indomie Goreng,Makanan Instan,10,3500,35000,358
2025-08-27,Kacang Panggang,Snack,10,10000,100000,89
2023-05-28,Susu UHT,Produk Susu,9,9000,81000,68
2024-08-02,Coklat Batang,Snack,7,11000,77000,533
2024-02-04,Kecap Manis,Sembako,14,15000,210000,724
2023-07-19,Susu UHT,Produk Susu,3,9000,27000,65
2023-04-21,Kopi Sachet,Minuman,14,2500,35000,321
2024-09-14,Kecap Manis,Sembako,10,15000,150000,714
2023-10-09,Beras Medium,Sembako,8,65000,520000,319
2025-09-15,Roti Tawar,Snack,7,15000,105000,343
2024-03-22,Minyak Goreng,Sembako,15,28000,420000,423
2023-01-19,Minyak Goreng,Sembako,6,28000,168000,417
2023-07-28,Coklat Batang,Snack,11,11000,121000,522
2023-10-30,Keju Slice,Produk Susu,7,18000,126000,80
2023-12-11,Susu Kental Manis,Produk Susu,15,12000,180000,162
2023-07-16,Indomie Soto,Makanan Instan,6,3500,21000,359
2024-01-03,Air Mineral,Minuman,1,4000,4000,305
2024-11-24,Minuman Isotonik,Minuman,11,8500,93500,74
2025-04-07,Beras Premium,Sembako,5,75000,375000,254
2024-05-08,Ramen Pedas,Makanan Instan,8,7000,56000,322
2023-12-20,Telur Ayam,Sembako,11,30000,330000,230
2025-02-07,Coklat Batang,Snack,14,11000,154000,508
2025-08-07,Sereal Sarapan,Produk Susu,18,25000,450000,289
2025-06-30,Tepung Terigu,Sembako,7,14000,98000,299
2023-08-27,Ramen Pedas,Makanan Instan,2,7000,14000,320
2025-09-28,Ramen Pedas,Makanan Instan,13,7000,91000,307
2025-09-09,Indomie Goreng,Makanan Instan,6,3500,21000,352
2024-01-06,Keju Slice,Produk Susu,8,18000,144000,72
2025-06-07,Wafer Coklat,Snack,7,8000,56000,650
2024-10-28,Ramen Pedas,Makanan Instan,4,7000,28000,303
2024-01-14,Kecap Manis,Sembako,9,15000,135000,705
2025-03-17,Indomie Goreng,Makanan Instan,13,3500,45500,339
2025-11-28,Mie Ayam Instan,Makanan Instan,15,4000,60000,61
2024-02-29,Sereal Sarapan,Produk Susu,11,25000,275000,278
2024-01-04,Beras Medium,Sembako,3,65000,195000,316
2024-10-05,Yogurt Botol,Produk Susu,2,10000,20000,498
2024-02-27,Beras Premium,Sembako,11,75000,825000,243
2024-06-09,Mie Ayam Instan,Makanan Instan,14,4000,56000,390
2025-11-02,Ramen Pedas,Makanan Instan,8,7000,56000,295
2023-12-18,Jus Kotak,Minuman,7,7000,49000,372
2023-01-01,Kacang Panggang,Snack,4,10000,40000,85
2023-04-05,Telur Ayam,Sembako,9,30000,270000,221
2024-08-23,Saus Sambal,Sembako,13,13000,169000,263
2023-10-14,Yogurt Botol,Produk Susu,10,10000,100000,488
2024-10-02,Air Mineral,Minuman,10,4000,40000,295
2025-11-11,Keripik Kentang,Snack,5,12000,60000,333
2023-04-02,Kacang Panggang,Snack,4,10000,40000,81
2024-01-21,Indomie Soto,Makanan Instan,4,3500,14000,355
2024-03-16,Kopi Botol,Minuman,5,7000,35000,516
2024-03-18,Jus Kotak,Minuman,11,7000,77000,361
2023-09-21,Tepung Terigu,Sembako,12,14000,168000,287
2025-05-14,Keripik Kentang,Snack,5,12000,60000,328
2025-02-20,Tepung Terigu,Sembako,13,14000,182000,274
2025-07-23,Susu UHT,Produk Susu,5,9000,45000,60
2025-05-21,Kacang Panggang,Snack,14,10000,140000,67
2024-02-22,Jus Kotak,Minuman,4,7000,28000,357
2024-07-05,Coklat Batang,Snack,13,11000,143000,495
2024-01-30,Wafer Coklat,Snack,13,8000,104000,637
2025-11-13,Biskuit Coklat,Snack,12,9000,108000,118
2023-11-11,Susu Kental Manis,Produk Susu,6,12000,72000,156
2025-06-07,Keju Slice,Produk Susu,8,18000,144000,64
2024-05-21,Keripik Kentang,Snack,3,12000,36000,325
2025-12-24,Ramen Pedas,Makanan Instan,6,7000,42000,289
2024-11-05,Mie Ayam Instan,Makanan Instan,11,4000,44000,379
2024-11-14,Teh Celup,Minuman,14,8000,112000,318
2024-04-07,Beras Premium,Sembako,5,75000,375000,238
2025-02-11,Ramen Pedas,Makanan Instan,8,7000,56000,281
2023-09-10,Ramen Pedas,Makanan Instan,3,7000,21000,278
2024-09-19,Minuman Isotonik,Minuman,11,8500,93500,63
2025-12-19,Ramen Pedas,Makanan Instan,9,7000,63000,269
2024-07-09,Jus Kotak,Minuman,10,7000,70000,347
2023-04-09,Saus Sambal,Sembako,3,13000,39000,260
2025-03-08,Kopi Sachet,Minuman,6,2500,15000,315
2025-12-24,Keju Slice,Produk Susu,13,18000,234000,51
2023-09-19,Air Mineral,Minuman,5,4000,20000,290
2025-11-17,Indomie Goreng,Makanan Instan,14,3500,49000,325
2023-09-16,Kacang Panggang,Snack,3,10000,30000,64
2024-07-01,Susu UHT,Produk Susu,3,9000,27000,57
2025-01-28,Wafer Coklat,Snack,14,8000,112000,623
2025-05-06,Kacang Panggang,Snack,16,10000,160000,441
2024-12-25,Yogurt Botol,Produk Susu,14,10000,140000,474
2024-08-10,Minuman Isotonik,Minuman,6,8500,51000,57
2024-04-13,Minuman Isotonik,Minuman,7,8500,59500,50
2023-06-28,Kopi Botol,Minuman,5,7000,35000,511
2024-10-02,Susu Kental Manis,Produk Susu,14,12000,168000,142
2023-06-12,Wafer Coklat,Snack,2,8000,16000,621
2024-05-06,Coklat Batang,Snack,2,11000,22000,493
2023-04-28,Biskuit Coklat,Snack,2,9000,18000,116
2024-08-08,Coklat Batang,Snack,10,11000,110000,483
2023-01-22,Keju Slice,Produk Susu,7,18000,126000,690
2023-10-07,Minuman Isotonik,Minuman,8,8500,68000,596
2025-12-26,Minuman Isotonik,Minuman,13,8500,110500,583
2023-01-29,Susu UHT,Produk Susu,10,9000,90000,444
2023-01-15,Kecap Manis,Sembako,12,15000,180000,693
2025-12-30,Susu Kental Manis,Produk Susu,15,12000,180000,127
2025-12-17,Gula Pasir,Sembako,12,16000,192000,68
2025-07-07,Keripik Kentang,Snack,5,12000,60000,320
2023-06-03,Beras Medium,Sembako,6,65000,390000,310
2023-10-01,Teh Botol,Minuman,9,5000,45000,316
2023-04-15,Teh Celup,Minuman,7,8000,56000,311
2025-02-15,Air Mineral,Minuman,6,4000,24000,284
2024-11-23,Ramen Pedas,Makanan Instan,17,7000,119000,252
2023-08-30,Gula Pasir,Sembako,5,16000,80000,63
2025-09-16,Telur Ayam,Sembako,8,30000,240000,213
2023-01-05,Minyak Goreng,Sembako,12,28000,336000,405
2025-03-17,Wafer Coklat,Snack,7,8000,56000,614
2025-11-21,Kecap Manis,Sembako,15,15000,225000,678
2025-08-06,Kecap Manis,Sembako,19,15000,285000,659
2024-12-29,Indomie Soto,Makanan Instan,3,3500,10500,352
2024-11-03,Yogurt Botol,Produk Susu,6,10000,60000,468
2023-01-11,Ramen Pedas,Makanan Instan,6,7000,42000,246
2024-01-17,Saus Sambal,Sembako,8,13000,104000,252
2023-07-27,Indomie Goreng,Makanan Instan,7,3500,24500,318
2024-02-09,Air Mineral,Minuman,4,4000,16000,280
2023-11-11,Minuman Isotonik,Minuman,7,8500,59500,576
2025-09-25,Ramen Pedas,Makanan Instan,3,7000,21000,243
2024-05-27,Sereal Sarapan,Produk Susu,5,25000,125000,273
2025-02-05,Susu UHT,Produk Susu,8,9000,72000,436
2024-01-09,Susu Kental Manis,Produk Susu,10,12000,120000,117
2025-06-17,Ramen Pedas,Makanan Instan,15,7000,105000,228
2023-10-14,Beras Medium,Sembako,6,65000,390000,304
2025-06-07,Coklat Batang,Snack,4,11000,44000,479
2024-02-11,Saus Sambal,Sembako,2,13000,26000,250
2023-03-24,Telur Ayam,Sembako,3,30000,90000,210
2025-05-12,Susu UHT,Produk Susu,15,9000,135000,421
2023-03-06,Saus Sambal,Sembako,3,13000,39000,247
2024-02-12,Kacang Panggang,Snack,10,10000,100000,431
2023-09-01,Tepung Terigu,Sembako,7,14000,98000,267
2025-10-11,Air Mineral,Minuman,15,4000,60000,265
2025-03-29,Kopi Sachet,Minuman,13,2500,32500,302
2023-08-13,Beras Premium,Sembako,2,75000,150000,236
2023-02-13,Keju Slice,Produk Susu,3,18000,54000,687
2024-12-05,Beras Premium,Sembako,9,75000,675000,227
2024-04-29,Sereal Sarapan,Produk Susu,3,25000,75000,270
2024-12-01,Teh Botol,Minuman,9,5000,45000,307
2023-01-17,Coklat Batang,Snack,7,11000,77000,472
2024-08-15,Air Mineral,Minuman,6,4000,24000,259
2025-05-28,Mie Ayam Instan,Makanan Instan,6,4000,24000,373
2025-11-13,Coklat Batang,Snack,5,11000,55000,467
2023-08-24,Tepung Terigu,Sembako,14,14000,196000,253
2024-05-21,Tepung Terigu,Sembako,12,14000,168000,241
2025-08-28,Minyak Goreng,Sembako,13,28000,364000,392
2025-10-25,Roti Tawar,Snack,12,15000,180000,331
2023-11-01,Minyak Goreng,Sembako,4,28000,112000,388
2023-09-28,Ramen Pedas,Makanan Instan,7,7000,49000,221
2024-07-14,Indomie Soto,Makanan Instan,4,3500,14000,348
2023-02-06,Susu Kental Manis,Produk Susu,10,12000,120000,107
2023-07-06,Minyak Goreng,Sembako,14,28000,392000,374
2025-02-17,Indomie Soto,Makanan Instan,10,3500,35000,338
2024-04-18,Roti Tawar,Snack,5,15000,75000,326
2025-09-08,Susu Kental Manis,Produk Susu,5,12000,60000,102
2023-04-16,Wafer Coklat,Snack,5,8000,40000,609
2024-07-05,Ramen Pedas,Makanan Instan,7,7000,49000,214
2025-05-06,Teh Celup,Minuman,7,8000,56000,304
2023-04-08,Saus Sambal,Sembako,3,13000,39000,244
2023-01-02,Indomie Soto,Makanan Instan,1,3500,3500,337
2024-10-20,Kacang Panggang,Snack,5,10000,50000,426
2024-07-27,Air Mineral,Minuman,17,4000,68000,242
2025-06-01,Ramen Pedas,Makanan Instan,6,7000,42000,208
2025-01-14,Air Mineral,Minuman,9,4000,36000,233
2023-07-18,Ramen Pedas,Makanan Instan,11,7000,77000,197
2023-09-24,Indomie Goreng,Makanan Instan,6,3500,21000,312
2025-01-10,Teh Celup,Minuman,15,8000,120000,289
2024-07-19,Gula Pasir,Sembako,6,16000,96000,57
2023-06-28,Susu UHT,Produk Susu,15,9000,135000,406
2023-09-25,Ramen Pedas,Makanan Instan,11,7000,77000,186
2023-09-04,Coklat Batang,Snack,1,11000,11000,466
2024-01-26,Biskuit Coklat,Snack,6,9000,54000,110
2023-07-22,Yogurt Botol,Produk Susu,2,10000,20000,466
2024-12-03,Jus Kotak,Minuman,7,7000,49000,340
2024-02-18,Air Mineral,Minuman,11,4000,44000,222
2023-03-31,Beras Premium,Sembako,3,75000,225000,224
2025-05-06,Minyak Goreng,Sembako,12,28000,336000,362
2024-12-12,Saus Sambal,Sembako,16,13000,208000,228
2023-08-29,Yogurt Botol,Produk Susu,15,10000,150000,451
2023-05-19,Susu Kental Manis,Produk Susu,8,12000,96000,94
2025-12-08,Susu Kental Manis,Produk Susu,16,12000,192000,78
2024-07-15,Beras Medium,Sembako,12,65000,780000,292
2023-04-04,Telur Ayam,Sembako,10,30000,300000,200
2024-01-25,Indomie Soto,Makanan Instan,13,3500,45500,324
2025-12-26,Air Mineral,Minuman,15,4000,60000,207
2025-06-15,Beras Medium,Sembako,17,65000,1105000,275
2025-03-10,Jus Kotak,Minuman,10,7000,70000,330
2024-01-12,Minyak Goreng,Sembako,1,28000,28000,361
2024-03-22,Biskuit Coklat,Snack,12,9000,108000,98
2025-11-16,Indomie Goreng,Makanan Instan,11,3500,38500,301
2024-03-27,Telur Ayam,Sembako,7,30000,210000,193
2023-09-01,Tepung Terigu,Sembako,3,14000,42000,238
2023-04-04,Gula Pasir,Sembako,9,16000,144000,469
2023-03-22,Telur Ayam,Sembako,11,30000,330000,182
2024-07-22,Beras Premium,Sembako,15,75000,1125000,209
2023-04-16,Tepung Terigu,Sembako,11,14000,154000,227
2024-03-06,Gula Pasir,Sembako,9,16000,144000,460
2024-12-12,Indomie Goreng,Makanan Instan,13,3500,45500,288
2024-10-26,Teh Celup,Minuman,4,8000,32000,285
2024-06-24,Saus Sambal,Sembako,12,13000,156000,216
2024-08-26,Susu Kental Manis,Produk Susu,6,12000,72000,72
2023-01-22,Wafer Coklat,Snack,14,8000,112000,595
2024-03-25,Teh Celup,Minuman,13,8000,104000,272
2024-06-08,Beras Medium,Sembako,3,65000,195000,272
2023-08-06,Kacang Panggang,Snack,12,10000,120000,414
2025-02-21,Coklat Batang,Snack,14,11000,154000,452
2024-02-27,Kopi Botol,Minuman,15,7000,105000,496
2024-10-26,Gula Pasir,Sembako,5,16000,80000,455
2025-03-20,Biskuit Coklat,Snack,7,9000,63000,91
2025-06-07,Gula Pasir,Sembako,8,16000,128000,447
2025-09-08,Saus Sambal,Sembako,6,13000,78000,210
2025-07-29,Beras Medium,Sembako,5,65000,325000,267
2025-10-01,Minyak Goreng,Sembako,14,28000,392000,347
2024-07-31,Wafer Coklat,Snack,2,8000,16000,593
2023-12-30,Beras Medium,Sembako,14,65000,910000,253
2024-01-20,Susu UHT,Produk Susu,2,9000,18000,404
2025-05-23,Mie Ayam Instan,Makanan Instan,8,4000,32000,365
2025-04-04,Kecap Manis,Sembako,4,15000,60000,655
2023-01-25,Coklat Batang,Snack,10,11000,110000,442
2025-02-12,Ramen Pedas,Makanan Instan,8,7000,56000,178
2023-01-28,Ramen Pedas,Makanan Instan,13,7000,91000,165
2023-03-31,Teh Botol,Minuman,3,5000,15000,304
2023-06-21,Gula Pasir,Sembako,5,16000,80000,442
2023-01-28,Beras Premium,Sembako,13,75000,975000,196
2023-08-06,Indomie Goreng,Makanan Instan,9,3500,31500,279
2024-11-24,Coklat Batang,Snack,16,11000,176000,426
2024-02-19,Mie Ayam Instan,Makanan Instan,4,4000,16000,361
2025-06-28,Sereal Sarapan,Produk Susu,16,25000,400000,254
2024-11-10,Telur Ayam,Sembako,8,30000,240000,174
2023-04-25,Gula Pasir,Sembako,9,16000,144000,433
2024-07-01,Roti Tawar,Snack,13,15000,195000,313
2023-02-13,Ramen Pedas,Makanan Instan,14,7000,98000,151
2023-07-30,Indomie Soto,Makanan Instan,9,3500,31500,315
2023-07-30,Telur Ayam,Sembako,9,30000,270000,165
2025-04-30,Saus Sambal,Sembako,4,13000,52000,206
2024-04-04,Kecap Manis,Sembako,1,15000,15000,654
2025-02-28,Susu Kental Manis,Produk Susu,6,12000,72000,66
2024-08-10,Wafer Coklat,Snack,6,8000,48000,587
2023-08-19,Susu UHT,Produk Susu,8,9000,72000,396
2023-08-14,Beras Medium,Sembako,4,65000,260000,249
2024-07-31,Ramen Pedas,Makanan Instan,6,7000,42000,145
2024-11-14,Keripik Kentang,Snack,3,12000,36000,317
2023-06-23,Kecap Manis,Sembako,15,15000,225000,639
2023-11-06,Indomie Soto,Makanan Instan,3,3500,10500,312
2025-12-22,Susu Kental Manis,Produk Susu,8,12000,96000,58
2025-05-20,Kacang Panggang,Snack,6,10000,60000,408
2024-08-10,Keripik Kentang,Snack,6,12000,72000,311
2025-10-19,Tepung Terigu,Sembako,14,14000,196000,213
2024-06-27,Kecap Manis,Sembako,15,15000,225000,624
2023-06-06,Keju Slice,Produk Susu,13,18000,234000,674
2023-11-01,Indomie Goreng,Makanan Instan,13,3500,45500,266
2023-10-28,Wafer Coklat,Snack,6,8000,48000,581
2025-03-10,Beras Premium,Sembako,12,75000,900000,184
2023-05-18,Teh Botol,Minuman,2,5000,10000,302
2025-05-25,Biskuit Coklat,Snack,15,9000,135000,76
2023-07-05,Beras Premium,Sembako,6,75000,450000,178
2024-01-08,Beras Premium,Sembako,14,75000,1050000,164
2024-10-15,Teh Celup,Minuman,9,8000,72000,263
