Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2024-05-19,Minyak Goreng,Sembako,7.0,28000,196000.0,210.0
2025-12-01,Coklat Batang,Snack,13.0,11000,143000.0,83.0
2024-09-16,Kacang Panggang,Snack,5.0,10000,50000.0,364.0
2025-01-13,Sereal Sarapan,Produk Susu,16.0,25000,400000.0,286.0
2023-04-25,,Sembako,9.0,16000,144000.0,
2023-06-25,Susu Kental Manis,Produk Susu,2.0,12000,24000.0,245.0
2024-06-14,Kacang Panggang,Snack,7.0,10000,70000.0,148.0
2025-11-09,Kopi Sachet,Minuman,12.0,2500,30000.0,299.0
2025-10-24,Susu UHT,Produk Susu,9.0,9000,81000.0,127.0
2023-01-28,Minuman Isotonik,Minuman,4.0,8500,34000.0,174.0
2025-10-04,Mie Ayam Instan,Makanan Instan,17.0,4000,68000.0,349.0
2025-05-16,Sereal Sarapan,Produk Susu,15.0,25000,375000.0,90.0
2025-07-08,Kopi Sachet,Minuman,11.0,2500,27500.0,152.0
2023-05-21,Gula Pasir,Sembako,13.0,16000,208000.0,296.0
2025-04-06,Beras Medium,Sembako,3.0,65000,195000.0,462.0
2024-08-25,Biskuit Coklat,Snack,8.0,9000,72000.0,397.0
2024-04-29,Kecap Manis,Sembako,14.0,15000,210000.0,617.0
2023-06-17,Telur Ayam,Sembako,8.0,30000,240000.0,378.0
2024-06-26,,Sembako,16.0,28000,448000.0,602.0
2025-11-13,,Snack,12.0,11000,,339.0
2025-10-30,Tepung Terigu,Sembako,14.0,14000,196000.0,432.0
2023-11-09,Keripik Kentang,Snack,4.0,12000,48000.0,297.0
2024-11-01,Tepung Terigu,Sembako,3.0,14000,42000.0,142.0
2025-05-07,Yogurt Botol,Produk Susu,6.0,10000,60000.0,260.0
2023-06-07,Teh Celup,Minuman,12.0,8000,96000.0,476.0
2025-09-08,Saus Sambal,Sembako,6.0,13000,78000.0,210.0
2025-03-27,Indomie Soto,Makanan Instan,12.0,3500,42000.0,512.0
2025-12-05,Teh Botol,Minuman,7.0,5000,35000.0,109.0
2024-09-29,Telur Ayam,Sembako,9.0,30000,270000.0,500.0
2025-08-08,Teh Botol,Minuman,13.0,5000,65000.0,398.0
2023-03-02,Indomie Soto,Makanan Instan,4.0,3500,14000.0,55.0
2024-04-18,Beras Premium,Sembako,9.0,75000,675000.0,376.0
2023-06-23,Beras Premium,Sembako,3.0,75000,225000.0,609.0
2025-11-25,Yogurt Botol,Produk Susu,8.0,10000,80000.0,109.0
2024-07-09,Jus Kotak,Minuman,10.0,7000,70000.0,347.0
2024-06-26,Beras Premium,Sembako,3.0,75000,225000.0,437.0
2025-11-24,,Produk Susu,3.0,10000,,353.0
2025-03-25,Roti Tawar,Snack,12.0,15000,180000.0,424.0
2024-05-18,Mie Ayam Instan,Makanan Instan,12.0,4000,48000.0,585.0
2023-05-02,Indomie Soto,Makanan Instan,11.0,3500,38500.0,467.0
2024-10-10,Kopi Botol,Minuman,7.0,7000,49000.0,378.0
2024-12-04,Minuman Isotonik,Minuman,16.0,8500,136000.0,431.0
2023-12-27,Ramen Pedas,Makanan Instan,8.0,7000,56000.0,341.0
2023-09-11,Ramen Pedas,Makanan Instan,15.0,7000,105000.0,647.0
2023-10-23,Biskuit Coklat,Snack,13.0,9000,117000.0,648.0
2023-10-10,Keripik Kentang,Snack,14.0,12000,168000.0,382.0
2023-08-30,Minuman Isotonik,Minuman,9.0,8500,76500.0,138.0
2024-06-23,Keju Slice,Produk Susu,8.0,18000,144000.0,246.0
2023-08-08,Jus Kotak,Minuman,3.0,7000,21000.0,281.0
2023-06-26,,Sembako,,75000,225000.0,514.0
2023-08-01,Gula Pasir,Sembako,13.0,16000,208000.0,173.0
2023-01-18,Sereal Sarapan,Produk Susu,2.0,25000,50000.0,451.0
2025-02-03,Tepung Terigu,Sembako,13.0,14000,182000.0,305.0
2024-07-19,Roti Tawar,Snack,9.0,15000,135000.0,466.0
2023-03-18,Kopi Sachet,Minuman,8.0,2500,20000.0,624.0
2023-01-13,Kopi Sachet,Minuman,2.0,2500,5000.0,128.0
2024-06-27,Kopi Botol,Minuman,4.0,7000,28000.0,462.0
2025-07-08,Tepung Terigu,Sembako,10.0,14000,140000.0,54.0
2025-04-09,Biskuit Coklat,Snack,15.0,9000,135000.0,330.0
2024-07-09,Teh Botol,Minuman,17.0,5000,85000.0,143.0
2023-10-14,Beras Medium,Sembako,6.0,65000,390000.0,304.0
2024-07-10,Keju Slice,Produk Susu,7.0,18000,126000.0,161.0
2023-06-19,,Makanan Instan,9.0,4000,,
2025-02-01,Susu Kental Manis,Produk Susu,9.0,12000,108000.0,194.0
2023-09-28,,Makanan Instan,7.0,7000,49000.0,
2023-12-30,Kacang Panggang,Snack,1.0,10000,10000.0,206.0
2025-02-22,Roti Tawar,Snack,11.0,15000,165000.0,270.0
2024-10-07,Saus Sambal,Sembako,10.0,13000,130000.0,144.0
2024-08-25,Kopi Sachet,Minuman,8.0,2500,20000.0,246.0
2024-07-06,Coklat Batang,Snack,13.0,11000,143000.0,482.0
2023-11-04,Kopi Botol,Minuman,3.0,7000,21000.0,399.0
2024-11-09,Kopi Botol,Minuman,6.0,7000,42000.0,544.0
2025-02-25,Minuman Isotonik,Minuman,15.0,8500,127500.0,291.0
2023-03-20,Tepung Terigu,Sembako,2.0,14000,28000.0,621.0
2023-02-14,Susu Kental Manis,Produk Susu,2.0,12000,24000.0,341.0
2025-10-06,Biskuit Coklat,Snack,9.0,9000,81000.0,403.0
2024-10-25,Keripik Kentang,Snack,8.0,12000,96000.0,339.0
2023-07-01,Saus Sambal,Sembako,14.0,13000,182000.0,354.0
2024-05-16,Air Mineral,Minuman,15.0,4000,60000.0,427.0
2024-06-26,Indomie Soto,Makanan Instan,11.0,3500,38500.0,238.0
2023-01-23,Kopi Sachet,Minuman,12.0,2500,30000.0,229.0
2023-07-14,Coklat Batang,Snack,6.0,11000,66000.0,411.0
2023-08-17,,Snack,,15000,,169.0
2025-06-19,Saus Sambal,Sembako,6.0,13000,78000.0,495.0
2023-05-31,Roti Tawar,Snack,2.0,15000,30000.0,270.0
2023-12-07,Susu Kental Manis,Produk Susu,10.0,12000,120000.0,327.0
2025-12-26,Teh Celup,Minuman,7.0,8000,56000.0,331.0
2023-01-08,Gula Pasir,Sembako,11.0,16000,176000.0,174.0
2025-01-07,Yogurt Botol,Produk Susu,16.0,10000,160000.0,642.0
2023-01-17,Wafer Coklat,Snack,4.0,8000,32000.0,369.0
2025-07-26,Minyak Goreng,Sembako,5.0,28000,140000.0,135.0
2024-01-31,Kecap Manis,Sembako,5.0,15000,75000.0,590.0
2024-01-19,Minyak Goreng,Sembako,6.0,28000,168000.0,99.0
2025-12-31,Kopi Botol,Minuman,12.0,7000,84000.0,368.0
2025-10-04,Jus Kotak,Minuman,5.0,7000,35000.0,379.0
2025-06-07,Roti Tawar,Snack,9.0,15000,135000.0,95.0
2025-05-21,Susu Kental Manis,Produk Susu,15.0,12000,180000.0,242.0
2025-08-24,Beras Medium,Sembako,12.0,65000,780000.0,454.0
2023-11-16,Sereal Sarapan,Produk Susu,14.0,25000,350000.0,320.0
2023-01-18,Wafer Coklat,Snack,2.0,8000,16000.0,394.0
2023-04-29,Yogurt Botol,Produk Susu,9.0,10000,90000.0,662.0
2023-04-14,Air Mineral,Minuman,2.0,4000,8000.0,74.0
2025-12-05,Keju Slice,Produk Susu,14.0,18000,252000.0,380.0
2023-04-23,Sereal Sarapan,Produk Susu,9.0,25000,225000.0,298.0
2023-11-20,Kopi Botol,Minuman,10.0,7000,70000.0,209.0
2025-11-08,Beras Premium,Sembako,8.0,75000,600000.0,324.0
2024-05-27,Beras Premium,Sembako,3.0,75000,225000.0,310.0
2023-04-07,Indomie Goreng,Makanan Instan,5.0,3500,,
2023-08-31,Tepung Terigu,Sembako,15.0,14000,210000.0,94.0
2025-04-18,Mie Ayam Instan,Makanan Instan,9.0,4000,36000.0,221.0
2023-05-11,Minyak Goreng,Sembako,15.0,28000,420000.0,655.0
2025-11-15,Wafer Coklat,Snack,3.0,8000,24000.0,466.0
2023-01-18,Roti Tawar,Snack,1.0,15000,15000.0,435.0
2025-01-27,Mie Ayam Instan,Makanan Instan,4.0,4000,16000.0,580.0
2023-03-07,Indomie Goreng,Makanan Instan,15.0,3500,52500.0,446.0
2023-03-17,Susu Kental Manis,Produk Susu,4.0,12000,48000.0,390.0
2023-06-07,Gula Pasir,Sembako,1.0,16000,16000.0,418.0
2023-06-27,Susu Kental Manis,Produk Susu,8.0,12000,96000.0,544.0
2023-04-02,Teh Celup,Minuman,5.0,8000,40000.0,92.0
2023-02-23,Kopi Botol,Minuman,10.0,7000,70000.0,493.0
2025-03-28,Susu Kental Manis,Produk Susu,8.0,12000,96000.0,566.0
2025-01-03,Indomie Goreng,Makanan Instan,15.0,3500,52500.0,550.0
2025-05-05,Susu Kental Manis,Produk Susu,12.0,12000,144000.0,263.0
2025-10-09,Wafer Coklat,Snack,9.0,8000,72000.0,450.0
2025-03-25,Kopi Botol,Minuman,6.0,7000,42000.0,51.0
2024-07-17,Beras Premium,Sembako,12.0,75000,900000.0,318.0
2024-07-13,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,424.0
2024-05-14,Air Mineral,Minuman,10.0,4000,40000.0,530.0
2025-12-11,Susu UHT,Produk Susu,12.0,9000,108000.0,102.0
2024-11-21,Kecap Manis,Sembako,6.0,15000,90000.0,229.0
2025-09-12,Susu Kental Manis,Produk Susu,16.0,12000,192000.0,260.0
2024-05-16,Minyak Goreng,Sembako,7.0,28000,196000.0,474.0
2024-08-27,Kopi Sachet,Minuman,12.0,2500,30000.0,434.0
2023-02-03,Telur Ayam,Sembako,9.0,30000,270000.0,194.0
2023-08-18,Mie Ayam Instan,Makanan Instan,1.0,4000,,
2024-01-22,Teh Celup,Minuman,9.0,8000,72000.0,149.0
2025-09-23,Saus Sambal,Sembako,15.0,13000,195000.0,51.0
2025-07-17,Keju Slice,Produk Susu,2.0,18000,36000.0,393.0
2023-11-13,Saus Sambal,Sembako,5.0,13000,65000.0,63.0
2025-10-10,Saus Sambal,Sembako,5.0,13000,65000.0,428.0
2025-04-20,Keripik Kentang,Snack,16.0,12000,192000.0,82.0
2023-05-11,Coklat Batang,Snack,8.0,11000,88000.0,426.0
2025-06-10,Kecap Manis,Sembako,3.0,15000,45000.0,154.0
2025-09-07,Saus Sambal,Sembako,6.0,13000,78000.0,714.0
2025-04-07,Beras Premium,Sembako,5.0,75000,375000.0,254.0
2024-03-17,Gula Pasir,Sembako,15.0,16000,240000.0,403.0
2024-10-02,Air Mineral,Minuman,10.0,4000,40000.0,295.0
2024-01-22,Kopi Botol,Minuman,12.0,7000,84000.0,567.0
2024-05-16,Air Mineral,Minuman,1.0,4000,4000.0,542.0
2025-05-25,Kopi Botol,Minuman,10.0,7000,70000.0,280.0
2023-07-14,Mie Ayam Instan,Makanan Instan,10.0,4000,40000.0,252.0
2025-02-12,Yogurt Botol,Produk Susu,8.0,10000,80000.0,693.0
2023-04-10,Keripik Kentang,Snack,4.0,12000,48000.0,158.0
2023-10-25,Sereal Sarapan,Produk Susu,8.0,25000,200000.0,101.0
2025-02-26,Kopi Sachet,Minuman,6.0,2500,15000.0,201.0
2025-03-27,Minyak Goreng,Sembako,9.0,28000,252000.0,357.0
2023-05-26,Air Mineral,Minuman,4.0,4000,16000.0,331.0
2025-07-15,Biskuit Coklat,Snack,18.0,9000,162000.0,313.0
2025-03-26,Keju Slice,Produk Susu,12.0,18000,216000.0,329.0
2024-06-01,Beras Medium,Sembako,6.0,65000,390000.0,370.0
2023-05-23,Keripik Kentang,Snack,15.0,12000,180000.0,487.0
2023-09-24,Kopi Botol,Minuman,7.0,7000,49000.0,323.0
2025-11-01,Minyak Goreng,Sembako,11.0,28000,308000.0,169.0
2025-05-30,Kecap Manis,Sembako,8.0,15000,120000.0,252.0
2025-05-26,Keripik Kentang,Snack,5.0,12000,60000.0,67.0
2023-12-28,Air Mineral,Minuman,6.0,4000,24000.0,409.0
2025-05-18,Indomie Soto,Makanan Instan,10.0,3500,35000.0,85.0
2025-05-13,Saus Sambal,Sembako,15.0,13000,195000.0,117.0
2024-07-23,Ramen Pedas,Makanan Instan,14.0,7000,98000.0,89.0
2024-02-04,Beras Premium,Sembako,15.0,75000,1125000.0,190.0
2025-10-19,Biskuit Coklat,Snack,8.0,9000,72000.0,422.0
2024-12-19,Coklat Batang,Snack,10.0,11000,110000.0,305.0
2024-11-14,Telur Ayam,Sembako,13.0,30000,390000.0,418.0
2023-11-12,Roti Tawar,Snack,12.0,15000,180000.0,258.0
2025-10-21,Tepung Terigu,Sembako,13.0,14000,182000.0,580.0
2024-11-15,Biskuit Coklat,Snack,15.0,9000,135000.0,249.0
2025-05-19,Teh Botol,Minuman,14.0,5000,70000.0,719.0
2023-08-25,Kopi Botol,Minuman,5.0,7000,35000.0,216.0
2024-08-04,Gula Pasir,Sembako,10.0,16000,160000.0,482.0
2025-03-04,Indomie Soto,Makanan Instan,6.0,3500,21000.0,291.0
2025-03-29,Mie Ayam Instan,Makanan Instan,12.0,4000,48000.0,457.0
2024-06-11,Tepung Terigu,Sembako,3.0,14000,42000.0,393.0
2025-06-01,Air Mineral,Minuman,18.0,4000,72000.0,454.0
2023-09-09,Roti Tawar,Snack,14.0,15000,210000.0,476.0
2023-09-25,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,236.0
2025-02-23,Tepung Terigu,Sembako,7.0,14000,98000.0,375.0
2025-05-18,Beras Medium,Sembako,13.0,65000,845000.0,473.0
2023-01-19,Kopi Botol,Minuman,,7000,56000.0,184.0
2023-07-04,Kacang Panggang,Snack,7.0,10000,70000.0,300.0
2024-06-17,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,207.0
2025-04-14,Indomie Goreng,Makanan Instan,13.0,3500,45500.0,543.0
2025-04-16,Kopi Botol,Minuman,3.0,7000,21000.0,111.0
2025-01-06,Wafer Coklat,Snack,,8000,,192.0
2025-02-18,,Minuman,9.0,7000,,
2023-08-12,Air Mineral,Minuman,11.0,4000,44000.0,508.0
2023-05-07,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,335.0
2023-08-17,Teh Celup,Minuman,13.0,8000,104000.0,648.0
2025-01-04,Keju Slice,Produk Susu,16.0,18000,288000.0,291.0
2025-12-19,Keripik Kentang,Snack,4.0,12000,48000.0,335.0
2025-06-24,Biskuit Coklat,Snack,7.0,9000,63000.0,76.0
2024-07-13,Tepung Terigu,Sembako,15.0,14000,210000.0,543.0
2023-11-16,Mie Ayam Instan,Makanan Instan,10.0,4000,40000.0,554.0
2024-08-02,Teh Botol,Minuman,14.0,5000,70000.0,437.0
2025-01-05,Roti Tawar,Snack,9.0,15000,135000.0,242.0
2025-02-17,Indomie Soto,Makanan Instan,10.0,3500,35000.0,338.0
2024-06-27,Air Mineral,Minuman,13.0,4000,52000.0,396.0
2025-03-02,Wafer Coklat,Snack,11.0,8000,88000.0,450.0
2024-04-09,Sereal Sarapan,Produk Susu,14.0,25000,350000.0,246.0
2025-04-01,Kopi Sachet,Minuman,6.0,2500,15000.0,640.0
2023-10-03,Beras Medium,Sembako,4.0,65000,260000.0,327.0
2024-03-23,Teh Celup,Minuman,17.0,8000,136000.0,178.0
2025-02-23,Biskuit Coklat,Snack,8.0,9000,72000.0,222.0
2024-10-24,Saus Sambal,Sembako,1.0,13000,13000.0,494.0
2024-10-14,Indomie Goreng,Makanan Instan,5.0,3500,17500.0,326.0
2023-09-23,Teh Botol,Minuman,3.0,5000,15000.0,253.0
2024-08-05,Yogurt Botol,Produk Susu,4.0,10000,40000.0,379.0
2025-08-01,Beras Premium,Sembako,18.0,75000,1350000.0,631.0
2025-08-19,Kopi Botol,Minuman,18.0,7000,126000.0,102.0
2024-01-10,Indomie Soto,Makanan Instan,13.0,3500,45500.0,413.0
2025-02-15,Air Mineral,Minuman,6.0,4000,24000.0,284.0
2023-01-25,Teh Celup,Minuman,,8000,40000.0,
2023-12-31,Wafer Coklat,Snack,9.0,8000,72000.0,60.0
2025-05-03,Susu Kental Manis,Produk Susu,11.0,12000,132000.0,285.0
2023-08-05,Minyak Goreng,Sembako,6.0,28000,168000.0,512.0
2024-08-29,Kopi Sachet,Minuman,13.0,2500,32500.0,343.0
2023-02-23,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,482.0
2025-02-20,Susu UHT,Produk Susu,14.0,9000,126000.0,700.0
2023-10-23,Indomie Goreng,Makanan Instan,7.0,3500,24500.0,565.0
2023-02-15,Jus Kotak,Minuman,3.0,7000,21000.0,284.0
2024-03-18,Beras Premium,Sembako,17.0,75000,1275000.0,554.0
2025-11-24,Biskuit Coklat,Snack,15.0,9000,135000.0,444.0
2025-02-15,Minyak Goreng,Sembako,7.0,28000,196000.0,198.0
2025-02-25,Roti Tawar,Snack,12.0,15000,180000.0,497.0
2023-09-16,Keju Slice,Produk Susu,9.0,18000,162000.0,87.0
2023-12-06,Kacang Panggang,Snack,13.0,10000,130000.0,613.0
2025-10-23,Air Mineral,Minuman,4.0,4000,16000.0,482.0
2025-10-09,Mie Ayam Instan,Makanan Instan,3.0,4000,12000.0,298.0
2025-09-16,Minuman Isotonik,Minuman,10.0,8500,85000.0,317.0
2024-09-27,Susu UHT,Produk Susu,13.0,9000,117000.0,605.0
2024-05-07,Kacang Panggang,Snack,5.0,10000,50000.0,285.0
2023-01-13,Gula Pasir,Sembako,7.0,16000,112000.0,73.0
2025-07-15,Roti Tawar,Snack,3.0,15000,45000.0,109.0
2025-05-24,Beras Medium,Sembako,8.0,65000,520000.0,337.0
2023-11-02,Roti Tawar,Snack,9.0,15000,135000.0,521.0
2025-08-30,Kopi Botol,Minuman,8.0,7000,56000.0,263.0
2025-12-08,Susu Kental Manis,Produk Susu,16.0,12000,192000.0,78.0
2024-02-14,Kecap Manis,Sembako,6.0,15000,90000.0,270.0
2023-10-11,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,434.0
2025-03-12,Indomie Soto,Makanan Instan,9.0,3500,31500.0,175.0
2024-03-20,Kopi Botol,Minuman,2.0,7000,14000.0,239.0
2023-11-05,Kopi Botol,Minuman,10.0,7000,70000.0,199.0
2025-12-29,Keripik Kentang,Snack,5.0,12000,60000.0,301.0
2025-05-18,Coklat Batang,Snack,6.0,11000,66000.0,137.0
2023-01-22,Beras Medium,Sembako,4.0,65000,260000.0,510.0
2023-07-29,Kopi Botol,Minuman,,7000,,
2024-07-23,Beras Premium,Sembako,8.0,75000,600000.0,277.0
2025-05-16,Biskuit Coklat,Snack,6.0,9000,54000.0,392.0
2023-10-22,Teh Botol,Minuman,1.0,5000,5000.0,105.0
2024-03-12,Gula Pasir,Sembako,12.0,16000,192000.0,82.0
2024-02-27,Jus Kotak,Minuman,15.0,7000,105000.0,160.0
2025-07-07,Keripik Kentang,Snack,5.0,12000,60000.0,320.0
2025-05-15,Saus Sambal,Sembako,14.0,13000,182000.0,241.0
2025-09-03,Biskuit Coklat,Snack,11.0,9000,99000.0,291.0
2025-03-01,Gula Pasir,Sembako,5.0,16000,80000.0,192.0
2023-05-18,Wafer Coklat,Snack,12.0,8000,96000.0,250.0
2023-11-01,Minuman Isotonik,Minuman,4.0,8500,34000.0,331.0
2023-08-30,Beras Premium,Sembako,6.0,75000,450000.0,385.0
2025-06-01,Kacang Panggang,Snack,17.0,10000,170000.0,131.0
2025-05-25,Yogurt Botol,Produk Susu,10.0,10000,100000.0,310.0
2025-12-26,Sereal Sarapan,Produk Susu,15.0,25000,375000.0,247.0
2025-05-26,Teh Celup,Minuman,19.0,8000,152000.0,332.0
2025-03-20,Saus Sambal,Sembako,7.0,13000,91000.0,352.0
2023-04-05,Yogurt Botol,Produk Susu,2.0,10000,20000.0,361.0
2023-07-03,Kopi Sachet,Minuman,2.0,2500,5000.0,176.0
2025-06-18,Kecap Manis,Sembako,18.0,15000,270000.0,71.0
2025-12-30,Susu Kental Manis,Produk Susu,15.0,12000,180000.0,127.0
2023-02-23,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,482.0
2024-01-24,Roti Tawar,Snack,8.0,15000,120000.0,
2024-12-17,Kopi Sachet,Minuman,12.0,2500,30000.0,166.0
2024-08-10,Keripik Kentang,Snack,6.0,12000,72000.0,311.0
2024-08-05,Mie Ayam Instan,Makanan Instan,14.0,4000,56000.0,539.0
2025-11-04,Mie Ayam Instan,Makanan Instan,9.0,4000,36000.0,195.0
2023-04-16,Sereal Sarapan,Produk Susu,7.0,25000,175000.0,200.0
2023-10-15,Indomie Soto,Makanan Instan,15.0,3500,52500.0,190.0
2023-04-19,Biskuit Coklat,Snack,,9000,72000.0,221.0
2025-01-08,Kopi Sachet,Minuman,7.0,2500,17500.0,239.0
2025-10-17,Mie Ayam Instan,Makanan Instan,12.0,4000,48000.0,262.0
2024-09-30,Biskuit Coklat,Snack,3.0,9000,27000.0,462.0
2023-04-18,Coklat Batang,Snack,15.0,11000,165000.0,235.0
2024-06-18,Biskuit Coklat,Snack,7.0,9000,63000.0,313.0
2023-12-22,Minyak Goreng,Sembako,10.0,28000,280000.0,274.0
2023-12-25,Teh Celup,Minuman,11.0,8000,88000.0,694.0
2024-03-18,Yogurt Botol,Produk Susu,3.0,10000,30000.0,712.0
2023-11-26,Telur Ayam,Sembako,3.0,30000,90000.0,330.0
2023-05-15,Ramen Pedas,Makanan Instan,6.0,7000,42000.0,152.0
2023-11-11,Teh Botol,Minuman,3.0,5000,15000.0,116.0
2025-02-10,,Sembako,14.0,30000,,
2025-02-07,Indomie Goreng,Makanan Instan,13.0,3500,45500.0,215.0
2024-09-21,Tepung Terigu,Sembako,15.0,14000,210000.0,172.0
2025-04-28,Ramen Pedas,Makanan Instan,5.0,7000,35000.0,386.0
2024-07-14,Jus Kotak,Minuman,5.0,7000,35000.0,124.0
2025-03-04,Jus Kotak,Minuman,8.0,7000,56000.0,259.0
2023-05-05,Kopi Botol,Minuman,2.0,7000,14000.0,415.0
2025-05-05,Mie Ayam Instan,Makanan Instan,13.0,4000,52000.0,78.0
2023-01-07,Telur Ayam,Sembako,2.0,30000,60000.0,111.0
2025-01-27,Biskuit Coklat,Snack,15.0,9000,135000.0,342.0
2025-09-15,Keripik Kentang,Snack,13.0,12000,156000.0,578.0
2025-11-06,Indomie Soto,Makanan Instan,4.0,3500,14000.0,353.0
2024-11-08,Susu Kental Manis,Produk Susu,8.0,12000,96000.0,506.0
2025-09-18,Jus Kotak,Minuman,14.0,7000,98000.0,297.0
2023-11-07,Beras Medium,Sembako,11.0,65000,715000.0,218.0
2024-02-18,Susu UHT,Produk Susu,4.0,9000,36000.0,476.0
2023-09-03,Ramen Pedas,Makanan Instan,15.0,7000,105000.0,273.0
2023-08-21,Teh Botol,Minuman,8.0,5000,40000.0,296.0
2023-03-17,Teh Celup,Minuman,3.0,8000,24000.0,88.0
2025-07-20,Sereal Sarapan,Produk Susu,3.0,25000,75000.0,65.0
2024-02-04,Jus Kotak,Minuman,2.0,7000,14000.0,181.0
2023-11-18,Coklat Batang,Snack,1.0,11000,11000.0,390.0
2023-11-07,Minyak Goreng,Sembako,7.0,28000,196000.0,500.0
2024-09-10,Yogurt Botol,Produk Susu,5.0,10000,50000.0,203.0
2023-05-07,Mie Ayam Instan,Makanan Instan,2.0,4000,8000.0,551.0
2024-01-17,Wafer Coklat,Snack,14.0,8000,112000.0,158.0
2024-03-29,Ramen Pedas,Makanan Instan,4.0,7000,28000.0,289.0
2023-06-19,Yogurt Botol,Produk Susu,6.0,10000,60000.0,178.0
2024-08-16,Indomie Soto,Makanan Instan,7.0,3500,24500.0,202.0
2023-08-21,Gula Pasir,Sembako,11.0,16000,176000.0,325.0
2025-01-05,Mie Ayam Instan,Makanan Instan,,4000,,171.0
2023-03-22,Keripik Kentang,Snack,14.0,12000,168000.0,144.0
2024-02-09,Beras Medium,Sembako,5.0,65000,325000.0,254.0
2024-02-16,Sereal Sarapan,Produk Susu,6.0,25000,150000.0,307.0
2023-05-11,Biskuit Coklat,Snack,14.0,9000,126000.0,119.0
2023-08-09,,Minuman,,8000,,99.0
2024-04-29,Sereal Sarapan,Produk Susu,3.0,25000,75000.0,270.0
2023-12-02,Sereal Sarapan,Produk Susu,5.0,25000,125000.0,176.0
2024-08-29,Tepung Terigu,Sembako,12.0,14000,168000.0,115.0
2023-02-13,Wafer Coklat,Snack,1.0,8000,8000.0,265.0
2025-01-03,Yogurt Botol,Produk Susu,15.0,10000,150000.0,579.0
2024-04-29,Biskuit Coklat,Snack,10.0,9000,90000.0,303.0
2023-04-21,Kopi Sachet,Minuman,14.0,2500,35000.0,321.0
2024-07-24,Minyak Goreng,Sembako,15.0,28000,420000.0,140.0
2025-12-22,Sereal Sarapan,Produk Susu,9.0,25000,225000.0,384.0
2023-02-19,Yogurt Botol,Produk Susu,8.0,10000,80000.0,284.0
2025-11-21,Kecap Manis,Sembako,15.0,15000,225000.0,678.0
2024-05-10,Indomie Goreng,Makanan Instan,7.0,3500,24500.0,299.0
2025-02-15,Ramen Pedas,Makanan Instan,10.0,7000,70000.0,126.0
2023-07-17,Kacang Panggang,Snack,4.0,10000,40000.0,281.0
2024-03-30,Tepung Terigu,Sembako,6.0,14000,84000.0,259.0
2025-05-26,Susu UHT,Produk Susu,4.0,9000,36000.0,145.0
2025-02-04,Mie Ayam Instan,Makanan Instan,16.0,4000,64000.0,694.0
2025-10-19,Tepung Terigu,Sembako,14.0,14000,196000.0,213.0
2023-12-07,Indomie Soto,Makanan Instan,5.0,3500,17500.0,376.0
2025-10-16,Telur Ayam,Sembako,16.0,30000,480000.0,335.0
2024-11-14,Teh Celup,Minuman,14.0,8000,112000.0,318.0
2025-10-25,Roti Tawar,Snack,12.0,15000,180000.0,331.0
2024-08-15,Ramen Pedas,Makanan Instan,3.0,7000,21000.0,280.0
2025-12-29,Minuman Isotonik,Minuman,8.0,8500,68000.0,95.0
2024-02-04,Coklat Batang,Snack,10.0,11000,110000.0,265.0
2024-08-12,Teh Botol,Minuman,2.0,5000,10000.0,225.0
2025-03-29,Biskuit Coklat,Snack,15.0,9000,135000.0,229.0
2023-09-26,Susu UHT,Produk Susu,11.0,9000,99000.0,657.0
2024-12-05,Beras Premium,Sembako,9.0,75000,675000.0,227.0
2024-06-19,Telur Ayam,Sembako,8.0,30000,240000.0,50.0
2024-10-05,Ramen Pedas,Makanan Instan,3.0,7000,21000.0,627.0
2025-09-07,Tepung Terigu,Sembako,8.0,14000,112000.0,321.0
2025-10-04,Susu UHT,Produk Susu,3.0,9000,27000.0,648.0
2025-12-23,Kacang Panggang,Snack,11.0,10000,110000.0,332.0
2025-10-23,Beras Premium,Sembako,9.0,75000,675000.0,311.0
2024-12-04,Saus Sambal,Sembako,12.0,13000,156000.0,524.0
2024-10-22,Gula Pasir,Sembako,7.0,16000,112000.0,180.0
2024-04-06,Sereal Sarapan,Produk Susu,7.0,25000,175000.0,112.0
2024-07-31,Minyak Goreng,Sembako,11.0,28000,308000.0,161.0
2025-04-04,Sereal Sarapan,Produk Susu,7.0,25000,175000.0,537.0
2024-02-29,Roti Tawar,Snack,15.0,15000,225000.0,205.0
2025-04-05,Kopi Sachet,Minuman,12.0,2500,30000.0,133.0
2024-02-03,Beras Medium,Sembako,8.0,65000,520000.0,291.0
2024-06-17,Sereal Sarapan,Produk Susu,13.0,25000,325000.0,628.0
2023-09-05,Gula Pasir,Sembako,12.0,16000,192000.0,271.0
2023-02-24,Kecap Manis,Sembako,7.0,15000,105000.0,506.0
2025-11-17,Beras Premium,Sembako,11.0,75000,825000.0,217.0
2025-06-13,Roti Tawar,Snack,10.0,15000,150000.0,267.0
